id;cidade;id_estado;latitude;longitude;cod_ibge;cod_ddd;area_km
4369;Anaurilândia;12;-20.45587000;-54.61580000;5000807;67;3395.44
4370;Bataguassu;12;-21.71706000;-52.42181000;5001904;67;2417.60
4371;Angélica;12;-22.05210000;-54.06982000;5000856;67;1273.27
4372;Deodápolis;12;-22.27952000;-54.16654000;5003454;67;831.21
4373;Dourados;12;-22.22911000;-54.81093000;5003702;67;491.75
4374;Douradina;12;-22.07542000;-54.56555000;5003504;67;280.79
4375;Itaporã;12;-22.08147000;-54.79060000;5004502;67;1321.81
4376;Ponta Porã;12;-22.53701000;-55.72621000;5006606;67;5330.45
4377;Antônio João;12;-22.19263000;-55.95154000;5000906;67;1145.18
4378;Laguna Carapã;12;-22.55281000;-55.15286000;5005251;67;1734.07
4379;Paranhos;12;-23.89379000;-55.43124000;5006358;67;1309.16
4380;Aral Moreira;12;-22.94624000;-55.63238000;5001243;67;1655.66
4381;Sete Quedas;12;-23.97674000;-55.03834000;5007703;67;833.73
4382;Caarapó;12;-22.63762000;-54.83044000;5002407;67;2089.60
4383;Naviraí;12;-22.22596000;-54.80344000;5005707;67;3193.55
4384;Jutí;12;-22.85889000;-54.60485000;5005152;67;1584.53
4385;Iguatemi;12;-20.48504000;-54.74781000;5004304;67;2946.52
4386;Itaquiraí;12;-23.47745000;-54.18086000;5004601;67;2064.04
4387;Eldorado;12;-23.78018000;-54.28266000;5003751;67;1017.79
4388;Tacuru;12;-23.63796000;-55.01713000;5007950;67;1785.32
4389;Mundo Novo;12;-18.11692000;-54.54407000;5005681;67;477.78
4390;Japorã;12;-23.89034000;-54.40630000;5004809;67;419.40
4391;Amambaí;12;-23.13777000;-55.21379000;5000609;67;4202.32
4392;Coronel Sapucaia;12;-23.27219000;-55.52844000;5003157;67;1025.05
4393;Curitiba;18;-25.47831000;-49.23703000;4106902;41;435.04
4394;Tijucas do Sul;18;-25.92310000;-49.17834000;4127601;41;671.89
4395;Paranaguá;18;-25.52690000;-48.51971000;4118204;41;826.67
4396;Pontal do Paraná;18;-25.69213000;-48.47317000;4119954;41;199.85
4397;Matinhos;18;-25.78930000;-48.52403000;4115705;41;117.74
4398;Guaratuba;18;-25.88379000;-48.57623000;4109609;41;1326.79
4399;Piraquara;18;-25.44356000;-49.06202000;4119509;41;227.04
4400;Pinhais;18;-25.43286000;-49.18876000;4119152;41;946.44
4401;Morretes;18;-25.47897000;-48.83169000;4116208;41;684.58
4402;Antonina;18;-25.43000000;-48.71186000;4101200;41;882.32
4403;Guaraqueçaba;18;-25.49909000;-49.20448000;4109500;41;2020.08
4404;Quatro Barras;18;-25.36131000;-49.03624000;4120804;41;180.47
4405;Campina Grande do Sul;18;-25.30663000;-49.05270000;4104006;41;539.25
4406;Bocaiúva do Sul;18;-25.20731000;-49.11414000;4103107;41;826.34
4407;Adrianópolis;18;-24.65941000;-48.99061000;4100202;41;1349.34
4408;Almirante Tamandaré;18;-25.33432000;-49.26462000;4100400;41;194.74
4409;Campo Magro;18;-25.37255000;-49.43532000;4104253;41;275.35
4410;Rio Branco do Sul;18;-25.18383000;-49.31466000;4122206;41;812.29
4411;Itaperuçu;18;-25.66521000;-49.16882000;4111258;41;320.58
4412;Cerro Azul;18;-24.82568000;-49.26169000;4105201;41;1341.19
4413;Doutor Ulysses;18;-24.56760000;-49.42106000;4128633;41;781.45
4414;Balsa Nova;18;-25.58086120;-49.62955790;4102307;41;348.93
4415;Araucária;18;-25.59543000;-49.39853000;4101804;41;469.24
4416;Contenda;18;-25.49909000;-49.20448000;4106209;41;299.04
4417;Lapa;18;-25.76472000;-49.71925000;4113205;41;2093.86
4418;Mandirituba;18;-25.77117000;-49.32283000;4114302;41;379.18
4419;Fazenda Rio Grande;18;-25.67115000;-49.30701000;4107652;41;116.68
4420;Quitandinha;18;-25.87142000;-49.50101000;4121208;41;447.02
4421;Agudos do Sul;18;-25.98884000;-49.33320000;4100301;41;192.26
4422;Piên;18;-26.10070000;-49.42592000;4119103;41;254.79
4423;Campo do Tenente;18;-25.98109000;-49.68296000;4104105;41;304.49
4424;Rio Negro;18;-26.14406000;-49.51201000;4122305;41;604.14
4425;São Mateus do Sul;18;-25.86434000;-50.38051000;4125605;42;1341.71
4426;Antônio Olinto;18;-25.98521000;-50.19652000;4101309;42;469.62
4427;Ponta Grossa;18;-25.08071000;-50.14954000;4119905;42;2054.73
4428;Palmeira;18;-25.49909000;-49.20448000;4117701;42;182.42
4429;Porto Amazonas;18;-25.54695000;-49.89161000;4120101;42;186.58
4430;Carambeí;18;-24.95113000;-50.11208000;4104659;42;649.68
4431;São João do Triunfo;18;-25.68296000;-50.29556000;4125100;42;720.41
4432;Castro;18;-25.50116000;-49.27792000;4104907;42;2531.50
4434;Jaguariaíva;18;-24.25821000;-49.72156000;4112009;43;1453.07
4435;Sengés;18;-25.49909000;-49.20448000;4126306;43;1437.36
4436;Piraí do Sul;18;-24.53375000;-49.93712000;4119400;42;1403.07
4437;Imbaú;18;-24.45015000;-50.75855000;4110078;42;330.70
4438;Telêmaco Borba;18;-24.32722000;-50.62765000;4127106;42;1382.86
4439;Curiúva;18;-24.03595000;-50.45579000;4107009;43;576.26
4440;Figueira;18;-23.85089000;-50.39910000;4107751;43;129.77
4441;Sapopema;18;-25.49909000;-49.20448000;4126207;43;677.61
4442;Tibagi;18;-24.51468000;-50.41019000;4127502;42;2951.57
4443;Reserva;18;-24.41651000;-50.96016000;4121703;42;834.23
4444;Ventania;18;-24.75337000;-51.74933000;4128534;42;759.37
4445;Ortigueira;18;-24.15218000;-51.01555000;4117305;42;2429.56
4446;Prudentópolis;18;-25.21267000;-50.97938000;4120606;42;2236.58
4447;Imbituva;18;-25.23038000;-50.60588000;4110102;42;756.54
4448;Guamiranga;18;-25.18745000;-50.80955000;4108957;42;244.80
4449;Ipiranga;18;-25.02533040;-50.58353380;4110508;42;927.09
4450;Ivaí;18;-25.03099000;-50.80125000;4111407;42;322.69
4451;Cândido de Abreu;18;-24.56909000;-51.34159000;4104402;43;1510.16
4452;Irati;18;-25.46637000;-50.65044000;4110706;42;999.52
4453;Teixeira Soares;18;-25.37339000;-50.46017000;4127007;42;902.79
4454;Fernandes Pinheiro;18;-25.41398000;-50.54845000;4107736;42;406.50
4455;Rebouças;18;-25.62363000;-50.68823000;4121505;42;481.84
4456;Rio Azul;18;-25.72574000;-50.78623000;4122008;42;629.75
4457;Mallet;18;-25.88114000;-50.81701000;4113908;42;723.02
4458;União da Vitória;18;-26.23060000;-51.08665000;4128203;42;720.00
4459;Porto Vitória;18;-26.16853080;-51.22627030;4120309;42;213.01
4460;Cruz Machado;18;-25.39627000;-51.45293000;4106803;42;1478.35
4461;Paula Freitas;18;-26.21019000;-50.93186000;4118600;42;421.41
4462;Paulo Frontin;18;-26.04419000;-50.82588000;4118709;42;369.86
4463;Bituruna;18;-26.15730000;-51.56056000;4102901;42;1214.91
4464;General Carneiro;18;-26.42194000;-51.31287000;4108502;42;1071.18
4465;Ibaiti;18;-23.60428000;-50.33784000;4109708;43;897.74
4466;Japira;18;-23.81374000;-50.14262000;4112306;43;188.29
4467;Pinhalão;18;-23.79438000;-50.05834000;4119202;43;220.63
4468;Jaboti;18;-23.74419000;-50.07438000;4111704;43;139.28
4469;Tomazina;18;-23.77769000;-49.95656000;4127809;43;591.44
4470;Siqueira Campos;18;-23.68263000;-49.83107000;4126603;43;278.04
4471;Salto do Itararé;18;-23.60446000;-49.62899000;4122909;43;200.52
4472;Wenceslau Braz;18;-25.89131000;-48.56272000;4128500;43;397.92
4473;Santana do Itararé;18;-23.76088000;-49.63131000;4124004;43;251.27
4474;São José da Boa Vista;18;-23.91747000;-49.65167000;4125407;43;399.67
4475;Arapoti;18;-24.14511000;-49.81760000;4101606;43;1360.49
4476;Candói;18;-25.56799000;-52.04862000;4104428;42;1512.79
4477;Foz do Jordão;18;-25.73925000;-52.12084000;4108452;42;235.38
4478;Campina do Simão;18;-25.10879000;-51.80824000;4103958;42;448.42
4479;Turvo;18;-25.04455000;-51.53952000;4127965;42;926.77
4480;Inácio Martins;18;-25.57116000;-51.08018000;4110201;42;936.21
4481;Cantagalo;18;-25.37669000;-52.12012000;4104451;42;583.54
4482;Goioxim;18;-25.19232000;-51.99179000;4108650;42;702.47
4483;Marquinho;18;-25.11415000;-52.25832000;4115457;42;511.15
4484;Pinhão;18;-25.69841000;-51.38948000;4119301;42;2001.59
4485;Reserva do Iguaçu;18;-25.83096000;-52.02783000;4121752;42;834.23
4486;Pitanga;18;-24.75588000;-51.75789000;4119608;42;1663.75
4487;Boa Ventura de São Roque;18;-24.88171000;-51.54477000;4103040;42;622.18
4488;Santa Maria do Oeste;18;-24.93252710;-51.89455050;4123857;42;847.14
4489;Mato Rico;18;-24.70494000;-52.15025000;4115739;42;394.53
4490;Nova Tebas;18;-24.43861000;-51.95138000;4117271;42;545.69
4491;Manoel Ribas;18;-24.51942260;-51.67232200;4114500;43;571.14
4492;Palmital;18;-24.88495000;-52.20979000;4117800;42;817.65
4493;Laranjal;18;-24.88874000;-52.47181000;4113254;42;559.44
4494;Altamira do Paraná;18;-24.79904000;-52.71499000;4100459;42;386.95
4495;Laranjeiras do Sul;18;-25.41976000;-52.40979000;4113304;42;672.08
4496;Rio Bonito do Iguaçu;18;-25.48946000;-52.52767000;4122156;42;681.41
4497;Porto Barreiro;18;-25.54732000;-52.40769000;4120150;42;361.02
4498;Nova Laranjeiras;18;-25.30755000;-52.53654000;4117057;42;1210.21
4499;Virmond;18;-25.40567000;-51.48008000;4128658;42;243.17
4500;Guaraniaçu;18;-25.09903000;-52.86562000;4109302;45;1225.61
4501;Diamante do Sul;18;-25.04423150;-52.67992650;4107124;45;359.95
4502;Nova Aurora;18;-24.52779000;-53.25830000;4116703;45;474.01
4503;Cafelândia;18;-25.43934000;-53.63229000;4103453;45;271.72
4504;Corbélia;18;-24.79797000;-53.29237000;4106308;45;529.38
4505;Iguatu;18;-24.71021000;-53.08651000;4110052;45;106.94
4506;Anahy;18;-24.64394000;-53.13112000;4101051;45;102.65
4507;Braganey;18;-23.29290000;-51.18649000;4103354;45;343.32
4508;Ubiratã;18;-24.54050000;-52.98909000;4128005;44;652.58
4509;Campo Bonito;18;-24.01066000;-52.35990000;4104055;45;433.83
4510;Quedas do Iguaçu;18;-25.43804000;-52.86897000;4120903;46;821.50
4511;Espigão Alto do Iguaçu;18;-25.42234000;-52.83444000;4107546;46;326.44
4512;Catanduvas;18;-25.20343000;-53.15654000;4105003;45;581.76
4513;Ibema;18;-25.11493000;-53.01439000;4109757;45;145.45
4514;Três Barras do Paraná;18;-25.41869000;-53.18260000;4127858;45;504.17
4515;Pato Branco;18;-26.22799000;-52.67717000;4118501;46;539.09
4516;Bom Sucesso do Sul;18;-26.07392000;-52.83429000;4103222;46;195.93
4517;Vitorino;18;-26.26729000;-52.78607000;4128708;46;308.22
4518;Mariópolis;18;-26.35023000;-52.55257000;4115309;46;230.37
4519;Clevelândia;18;-26.41705000;-52.38489000;4105706;46;703.64
4520;Mangueirinha;18;-25.94143000;-52.17732000;4114401;46;1055.46
4521;Honório Serpa;18;-26.14396000;-52.38693000;4109658;46;502.24
4522;Coronel Vivida;18;-26.00365000;-52.56313000;4106506;46;684.42
4523;Palmas;18;-26.47885860;-51.99577260;4117602;46;1557.89
4524;Coronel Domingos Soares;18;-26.22766000;-52.03154000;4106456;46;1576.22
4525;Chopinzinho;18;-25.85591000;-52.52805000;4105409;46;959.69
4526;Sulina;18;-25.70130000;-52.72974000;4126652;46;170.76
4527;Saudade do Iguaçu;18;-25.69170000;-52.61878000;4126272;46;152.09
4528;São João;18;-25.82145000;-52.72892000;4124806;46;720.41
4529;São Jorge DOeste;18;-25.70227000;-52.91265000;4125209;46;379.55
4530;Itapejara dOeste;18;-25.96242000;-52.81454000;4111209;46;254.01
4531;Verê;18;-25.88137000;-52.90520000;4128609;46;311.80
4532;Cruzeiro do Iguaçu;18;-25.61458710;-53.12587150;4106571;46;161.86
4533;Francisco Beltrão;18;-26.08070000;-53.07263000;4108403;46;735.11
4534;Renascença;18;-26.15806000;-52.97335000;4121604;46;425.27
4535;Marmeleiro;18;-26.14820000;-53.02552000;4115408;46;387.38
4536;Flor da Serra do Sul;18;-26.25580000;-53.30771000;4107850;46;238.91
4537;Salgado Filho;18;-26.17579000;-53.35318000;4122800;46;189.32
4538;Manfrinópolis;18;-26.14456000;-53.30569000;4114351;46;216.42
4539;Enéas Marques;18;-25.94486000;-53.15489000;4107405;46;192.20
4540;Nova Esperança do Sudoeste;18;-25.90114000;-53.26128000;4116950;46;208.47
4541;Ampére;18;-25.49909000;-49.20448000;4101002;46;298.35
4542;Santa Izabel do Oeste;18;-25.82213100;-53.48065600;4123808;46;321.18
4543;Dois Vizinhos;18;-25.75536000;-53.05962000;4107207;46;418.65
4544;Salto do Lontra;18;-25.78042000;-53.30860000;4123006;46;312.72
4545;Boa Esperança do Iguaçu;18;-25.63855000;-53.21264000;4103024;46;151.80
4546;Nova Prata do Iguaçu;18;-25.63592000;-53.34449000;4117255;46;352.57
4547;Barracão;18;-26.23030930;-53.64133250;4102604;49;171.40
4548;Bom Jesus do Sul;18;-26.19661000;-53.59732000;4103156;46;173.82
4549;Santo Antônio do Sudoeste;18;-26.06922000;-53.72585000;4124400;46;325.65
4550;Pinhal de São Bento;18;-26.03341000;-53.48324000;4119251;46;97.46
4551;Pranchita;18;-26.02139880;-53.74109440;4120358;46;226.14
4552;Pérola dOeste;18;-25.82639000;-53.74278000;4119004;46;205.28
4553;Bela Vista da Caroba;18;-25.87601000;-53.66772000;4102752;46;148.11
4554;Planalto;18;-25.71126000;-53.77328000;4119806;46;346.24
4555;Capanema;18;-25.63231000;-53.66510000;4104501;46;419.04
4556;Realeza;18;-25.77126000;-53.53427000;4121406;46;353.42
4557;Boa Vista da Aparecida;18;-25.43611000;-53.40847000;4103057;45;256.30
4558;Capitão Leônidas Marques;18;-25.43934000;-53.63229000;4104600;45;275.75
4559;Santa Lúcia;18;-25.41050000;-53.56899000;4123824;45;116.86
4560;Cascavel;18;-23.29099000;-51.28096000;4104808;45;2100.83
4561;Santa Tereza do Oeste;18;-25.05093000;-53.62053000;4124020;45;326.19
4562;Lindoeste;18;-25.25872000;-53.57626000;4113452;45;361.37
4563;Formosa do Oeste;18;-24.29801000;-53.31386000;4108205;44;275.71
4564;Iracema do Oeste;18;-24.42846000;-53.35500000;4110656;44;81.54
4565;Jesuítas;18;-24.38449000;-53.38987000;4112751;44;247.50
4566;Céu Azul;18;-25.14926000;-53.84420000;4105300;45;1179.45
4567;Vera Cruz do Oeste;18;-25.05769000;-53.87922000;4128559;45;327.09
4568;Foz do Iguaçu;18;-25.53968000;-54.57901000;4108304;45;618.35
4569;Santa Terezinha de Itaipu;18;-25.44317000;-54.39765000;4124053;45;259.39
4570;São Miguel do Iguaçu;18;-25.34892000;-54.24145000;4125704;45;851.92
4571;Itaipulândia;18;-25.13963000;-54.29860000;4110953;45;331.29
4572;Medianeira;18;-25.29418000;-54.09470000;4115804;45;328.73
4573;Serranópolis do Iguaçu;18;-25.38282000;-54.05560000;4126355;45;482.39
4574;Matelândia;18;-25.36403000;-53.96506000;4115606;45;639.75
4575;Ramilândia;18;-25.11938000;-54.02963000;4121257;45;237.20
4576;Missal;18;-25.66521000;-49.16882000;4116059;45;324.40
4577;Santa Helena;18;-24.85684000;-54.33355000;4123501;45;758.23
4578;Diamante dOeste;18;-24.94396000;-54.10681000;4107157;45;309.11
4579;São José das Palmeiras;18;-24.83422000;-54.06167000;4125456;45;182.42
4580;Toledo;18;-24.74222000;-53.72513000;4127700;45;1197.00
4581;São Pedro do Iguaçu;18;-24.93292000;-53.85896000;4125753;45;308.32
4582;Nova Santa Rosa;18;-24.46802530;-53.94815450;4117222;45;204.67
4583;Ouro Verde do Oeste;18;-24.77438000;-53.90452000;4117453;45;293.04
4584;Assis Chateaubriand;18;-24.60513000;-53.61895000;4102000;44;969.59
4585;Quatro Pontes;18;-24.57318000;-53.97864000;4120853;45;114.39
4586;Tupãssi;18;-24.58358000;-53.51193000;4127957;44;310.91
4587;Pato Bragado;18;-24.62591000;-54.22780000;4118451;45;135.29
4588;Palotina;18;-24.28157000;-53.84241000;4117909;44;651.24
4589;Maripá;18;-24.48079000;-53.79468000;4115358;44;283.79
4590;Marechal Cândido Rondon;18;-24.53536000;-54.04219000;4114609;45;748.00
4591;Guaíra;18;-24.08235000;-54.25334000;4108809;44;493.94
4592;Entre Rios do Oeste;18;-24.70656310;-54.24331130;4107538;45;122.07
4593;Terra Roxa;18;-24.16186000;-54.09862000;4127403;44;800.81
4594;Mercedes;18;-25.37162000;-52.11436000;4115853;45;200.86
4595;Londrina;18;-23.27723000;-51.14852000;4113700;43;269.39
4596;Tamarana;18;-23.72645000;-51.09504000;4126678;43;472.16
4597;Bela Vista do Paraíso;18;-22.99832000;-51.19216000;4102802;43;242.69
4598;Primeiro de Maio;18;-22.93555000;-51.13299000;4120507;43;414.44
4599;Alvorada do Sul;18;-22.77731000;-51.22938000;4100806;43;424.25
4600;Porecatu;18;-22.75817000;-51.37798000;4120002;43;291.66
4601;Florestópolis;18;-22.86668000;-51.39026000;4108007;43;246.33
4602;Sertanópolis;18;-23.05968540;-51.03700470;4126504;43;505.53
4603;Cambé;18;-23.27940000;-51.26775000;4103701;43;495.38
4604;Ibiporã;18;-23.27016000;-51.04936000;4109807;43;297.74
4605;Jataizinho;18;-23.25803000;-50.97600000;4112702;43;159.18
4606;Assaí;18;-23.37662000;-50.84303000;4101903;43;440.35
4607;Santa Cecília do Pavão;18;-23.51698000;-50.78230000;4123204;43;110.20
4608;Nova América da Colina;18;-23.33253000;-50.71669000;4116604;43;129.48
4609;São Sebastião da Amoreira;18;-23.46313000;-50.75762000;4126009;43;227.98
4610;Nova Santa Bárbara;18;-23.58900000;-50.76504000;4117214;43;71.76
4611;São Jerônimo da Serra;18;-23.71982000;-50.74010000;4124707;43;823.77
4612;Uraí;18;-23.30997000;-51.16004000;4128401;43;237.81
4613;Rancho Alegre;18;-23.06782000;-50.91542000;4121307;43;241.39
4614;Cornélio Procópio;18;-23.18142000;-50.64801000;4106407;43;635.10
4615;Nova Fátima;18;-23.43367000;-50.56496000;4117008;43;283.42
4616;Santo Antônio do Paraíso;18;-23.49585000;-50.64971000;4124301;43;165.90
4617;Congonhinhas;18;-23.55350000;-50.54974000;4106001;43;535.96
4618;Leópolis;18;-22.95712000;-50.66446000;4113403;43;344.92
4619;Sertaneja;18;-23.03702000;-50.81620000;4126405;43;444.49
4620;Santa Mariana;18;-23.14500000;-50.52528000;4123907;43;427.19
4621;Bandeirantes;18;-23.10485000;-50.35991000;4102406;43;445.19
4622;Santa Amélia;18;-23.26703000;-50.42869000;4123105;43;78.05
4623;Itambaracá;18;-25.40997000;-49.27276000;4111001;43;207.34
4624;Andirá;18;-22.96592000;-50.26934000;4101101;43;236.08
4625;Barra do Jacaré;18;-23.11473000;-50.18275000;4102703;43;115.72
4626;Cambará;18;-23.04385000;-50.07277000;4103602;43;366.15
4627;Jacarezinho;18;-23.16130000;-49.97672000;4111803;43;602.52
4628;Ribeirão Claro;18;-23.20091900;-49.75590300;4121802;43;629.22
4629;Carlópolis;18;-23.43100000;-49.72203000;4104709;43;451.42
4630;Santo Antônio da Platina;18;-25.88588000;-48.59378000;4124103;43;721.47
4631;Quatiguá;18;-23.56937000;-49.91414000;4120705;43;112.69
4632;Joaquim Távora;18;-23.49838000;-49.91890000;4112801;43;289.17
4633;Abatiá;18;-23.30386000;-50.31441000;4100103;43;228.72
4634;Guapirama;18;-23.51619000;-50.04001000;4109005;43;189.10
4635;Jundiaí do Sul;18;-23.43647000;-50.24923000;4112900;43;320.82
4636;Conselheiro Mairinck;18;-23.62477000;-50.16864000;4106100;43;204.71
4637;Ribeirão do Pinhal;18;-23.40953000;-50.35761000;4121901;43;374.73
4638;Rolândia;18;-23.30845000;-51.39927000;4122404;43;459.02
4639;Jaguapitã;18;-23.10888000;-51.53211000;4111902;43;475.00
4640;Pitangueiras;18;-23.23234840;-51.58615910;4119657;43;123.23
4641;Miraselva;18;-22.96753000;-51.48415000;4116000;43;90.29
4642;Prado Ferreira;18;-23.04026000;-51.44179000;4120333;43;153.40
4643;Guaraci;18;-22.96934000;-51.64963000;4109203;43;211.68
4644;Centenário do Sul;18;-22.82070000;-51.59486000;4105102;43;371.83
4645;Lupionópolis;18;-22.75422090;-51.65799640;4113809;43;121.06
4646;Cafeara;18;-22.78729000;-51.71615000;4103404;43;185.80
4647;Santo Inácio;18;-22.69762000;-51.79113000;4124509;44;306.87
4648;Santa Inês;18;-22.64077000;-51.90210000;4123600;44;138.48
4649;Itaguajé;18;-22.61849000;-51.96821000;4110904;44;190.37
4650;Nossa Senhora das Graças;18;-22.91364000;-51.79576000;4116406;44;185.77
4651;Colorado;18;-22.83793000;-51.97432000;4105904;44;403.26
4652;Arapongas;18;-23.45871000;-51.43114000;4101507;43;382.22
4653;Sabáudia;18;-23.31955530;-51.55260450;4122701;44;190.33
4654;Astorga;18;-23.24002110;-51.66397680;4102109;44;434.79
4655;Iguaraçu;18;-23.19659000;-51.82454000;4110003;44;164.98
4656;Ângulo;18;-23.19607100;-51.91707300;4101150;44;106.02
4657;Munhoz de Melo;18;-23.14566000;-51.77373000;4116307;44;137.02
4658;Santa Fé;18;-23.03856000;-51.80947000;4123402;44;276.24
4659;Flórida;18;-23.08531000;-51.95492000;4108106;44;83.05
4660;Lobato;18;-26.42136000;-51.31578000;4113601;44;240.90
4661;Apucarana;18;-23.54562000;-51.43148000;4101408;43;558.39
4662;Califórnia;18;-23.66644000;-51.35555000;4103503;43;141.82
4663;Marilândia do Sul;18;-23.74536000;-51.30490000;4114906;43;384.42
4664;Mauá da Serra;18;-23.89736000;-51.22948000;4115754;43;108.32
4665;Rio Bom;18;-23.76149000;-51.41279000;4122107;43;177.84
4666;Faxinal;18;-24.00173000;-51.31975000;4107603;43;715.94
4667;Grandes Rios;18;-24.14759000;-51.50951000;4108700;43;314.20
4668;Rio Branco do Ivaí;18;-24.31847000;-51.31293000;4122172;43;382.33
4669;Rosário do Ivaí;18;-24.25539000;-51.25149000;4122651;43;371.25
4670;Cruzmaltina;18;-23.99140000;-51.44376000;4106852;43;312.30
4671;Jardim Alegre;18;-24.18096000;-51.69044000;4112504;43;410.48
4672;Lidianópolis;18;-24.10895000;-51.65593000;4113429;43;154.36
4673;Ivaiporã;18;-24.24618000;-51.68231000;4111506;43;431.50
4674;Ariranha do Ivaí;18;-24.38352890;-51.58446210;4101853;43;239.56
4675;Arapuã;18;-24.30666000;-51.78964000;4101655;43;3178.65
4676;Cambira;18;-23.60161000;-51.57968000;4103800;43;163.39
4677;Novo Itacolomi;18;-23.76277000;-51.50833000;4117297;43;161.41
4678;Jandaia do Sul;18;-23.60085000;-51.64297000;4112108;43;187.60
4679;Marumbi;18;-23.70651000;-51.64078000;4115507;43;208.47
4680;Kaloré;18;-23.82172000;-51.66964000;4113106;43;193.30
4681;Borrazópolis;18;-23.93932000;-51.58562000;4103305;43;334.38
4682;São João do Ivaí;18;-23.99408000;-51.82006000;4125001;43;353.33
4683;Lunardelli;18;-23.46463000;-50.76011000;4113759;43;199.21
4684;Godoy Moreira;18;-24.19296000;-51.92368000;4108551;43;131.01
4685;Bom Sucesso;18;-23.70635000;-51.76803000;4103206;43;195.93
4686;São Pedro do Ivaí;18;-23.86556000;-51.85610000;4125803;43;322.69
4687;Fênix;18;-23.91688800;-51.97789270;4107702;44;234.10
4688;Barbosa Ferraz;18;-24.18138000;-52.22172000;4102505;44;538.64
4689;Corumbataí do Sul;18;-24.09777000;-52.12065000;4106555;44;164.34
4690;Mandaguari;18;-15.79971190;-47.86416290;4114203;44;335.81
4691;Marialva;18;-23.48542000;-51.79409000;4114807;44;475.56
4692;Sarandi;18;-23.46292000;-51.86865000;4126256;44;103.46
4693;Floresta;18;-23.61614000;-52.08365000;4107900;44;158.23
4694;Ivatuba;18;-23.63458000;-52.25881000;4111605;44;96.66
4695;Paiçandu;18;-23.45806000;-52.04982000;4117503;44;171.38
4696;Doutor Camargo;18;-23.55353000;-52.22580000;4107306;44;118.28
4697;Mandaguaçu;18;-23.34653000;-52.09662000;4114104;44;294.02
4698;Ourizona;18;-23.40398000;-52.19454000;4117404;44;176.46
4699;Itambé;18;-23.66017000;-51.99227000;4111100;44;243.82
4700;Presidente Castelo Branco;18;-23.27881490;-52.15440470;4120408;44;155.73
4701;Floraí;18;-23.31820000;-52.30340000;4107801;44;191.13
4702;São Jorge do Ivaí;18;-23.43390000;-52.29296000;4125308;44;315.09
4703;Cianorte;18;-23.65415000;-52.57860000;4105508;44;811.67
4704;São Manoel do Paraná;18;-23.39433000;-52.64593000;4125555;44;95.38
